Test_Loss,Train_Loss
0.05145537729064623,0.048520717316139966
0.052335393925507866,0.04863414235222034
0.04954036076863607,0.04873856393477091
0.04789103319247564,0.04832345575619584
0.04875332241257032,0.04850870923688396
0.0478804719944795,0.04822969646790089
0.04793062557776769,0.04847646021069242
0.04942000533143679,0.04832548143055577
0.04637583717703819,0.04840251976528611
0.04792307938138644,0.04841247880353759
0.046718891710042953,0.048200595467231974
0.04785187045733134,0.04792258217453192
0.04704758897423744,0.048322143307767615
0.04851768414179484,0.04796421432342285
0.04857353245218595,0.04805715397621194
0.04796678821245829,0.048072878939983174
0.04608313242594401,0.04789801118656611
0.04767230525612831,0.04801067013818866
0.04781960820158323,0.047974487157681815
0.04601286103328069,0.04848068925098349
0.04594301308194796,0.04806510772173985
0.04801806559165319,0.04751090663604629
0.04770678157607714,0.047915077851846434
0.04709146295984586,0.047818860122695185
0.04862634465098381,0.04790875940129925
0.0491129532456398,0.04807671627555138
0.04742796594897906,0.047690848963191874
0.04663644482692083,0.04773293452289624
0.04682400325934092,0.04757895407816156
0.04738264282544454,0.04725631622549815
0.047096382826566696,0.04749496478157548
0.047257243345181145,0.04757295904728847
0.046983676652113594,0.047717740245832085
0.048821382224559784,0.04749781581071707
0.0484208899239699,0.04765841776791673
0.04774861286083857,0.04738069227777231
0.049909558147192,0.047176484388705246
0.04708928863207499,0.047388292861003906
0.04685656353831291,0.04794567320734645
0.04646561046441396,0.04750115073357637
0.04731201628843943,0.04742837073997809
0.0462119293709596,0.047435521482466124
0.04897447923819224,0.04744102998087422
0.04754829406738281,0.0471929494673625
0.04670144245028496,0.0473130668919438
0.046964174757401146,0.04718196286987036
0.04746009533603986,0.04730913371373063
0.04724476238091787,0.04705164471688943
0.045812113831440605,0.047407217777501315
0.045661844313144684,0.04735675210563036
0.04655322184165319,0.04708055347108688
0.04620858778556188,0.04732518625230743
0.04543167849381765,0.04703639236350472
0.045528157303730644,0.04679414783962644
0.0451501818994681,0.04717396401489774
0.045241362104813256,0.0471228155044791
0.0450886699060599,0.04709347718371413
0.044947090248266854,0.04718049748155933
0.0448058620095253,0.04726917599924864
0.04551314935088158,0.046878940282532804
0.04496997967362404,0.046913106221323594
0.04497592772046725,0.047024743273281135
0.044872213155031204,0.04667644096442904
0.0448183019955953,0.04709469965205361
0.044744595885276794,0.046788672594210275
0.04515042652686437,0.04651010302731242
0.044811281065146126,0.04668653196392533
0.04503098875284195,0.046747421917433925
0.0451380138595899,0.046824529277495086
0.04481631765762965,0.046781372517729417
0.04495034987727801,0.04692725462313646
0.045303117483854294,0.046789062257187486
0.04488565648595492,0.0470004029189929
0.04519198462367058,0.04657424508761137
0.04492191970348358,0.0467472576464598
